"btype","maname","schida","schnamea","sdida","sdnamea","schidb","schnameb","sdidb","sdnameb","popa_bdy","whitea_bdy","blacka_bdy","hispaa_bdy","asiana_bdy","popb_bdy","whiteb_bdy","blackb_bdy","hispab_bdy","asianb_bdy","bbindex","leabdy","idborder","borderid","pct_black_a","pct_hisp_a","pct_white_a","pct_other_a","pct_black_b","pct_hisp_b","pct_white_b","pct_other_b","max_boundary","rank_city","top_within_boundary"
"sab2","Charleston-North Charleston-Summerville, SC",450144000215,"Morningside Middle School",4501440,"Charleston 01",450117000169,"Hanahan Middle School",4501170,"Berkeley 01",5830,1442.0000052,2713.999979,1505.9999918,33.9999968,6688,4163.0000668,1117.0000199,1079.9999239,123.0000074,1449.04572435557,1,"58301442.00000522713.9999791505.999991833.999996866884163.00006681117.00001991079.9999239123.0000074","boundary_1358",46.5523152487136,25.8319038044597,24.7341338799314,2.88164706689537,16.7015553214713,16.1483242209928,62.245814395933,4.90430606160287,1449.04572435557,1,1
"sab3","Charleston-North Charleston-Summerville, SC",450144000251,"North Charleston High School",4501440,"Charleston 01",450117000178,"Hanahan High School",4501170,"Berkeley 01",3278,828.0000041,1526.0000124,850.0000113,12.0000131,4178,2385.0000707,767.0000144,806.9999855,82.0000254,839.559858392796,1,"3278828.00000411526.0000124850.000011312.000013141782385.0000707767.0000144806.999985582.0000254","boundary_925",46.5527764612569,25.930445738255,25.2593045790116,2.2574732214765,18.3580664049785,19.3154615964576,57.0847312278602,5.24174077070369,839.559858392796,2,1
"sab1","Charleston-North Charleston-Summerville, SC",450144000224,"Matilda Dunston Elementary School",4501440,"Charleston 01",450117000169,"Hanahan Middle School",4501170,"Berkeley 01",2614,626.0000115,1274.0000095,657.0000088,8.000021,3867,2169.0000609,718.0000143,781.9999905,75.0000228,715.083992997224,1,"2614626.00001151274.0000095657.00000888.00002138672169.0000609718.0000143781.999990575.0000228","boundary_722",48.737567310635,25.1338947513389,23.9479728959449,2.1805650420811,18.5673652521334,20.2223943754849,56.0899938169123,5.12024655546935,715.083992997224,3,1
"sab1","Charleston-North Charleston-Summerville, SC",450144001167,"Drayton Hall Elementary School",4501440,"Charleston 01",450144000204,"W. B. Goodwin Elementary School",4501440,"Charleston 01",855,751.0000165,58.9999953,14.9999936,17.0000032,2225,785.9999652,1111.0000412,267.9999771,32.0000238,644.554610869297,0,"855751.000016558.999995314.999993617.00000322225785.99996521111.0000412267.999977132.0000238","boundary_1607",6.90058424561404,1.75438521637427,87.8362592397661,3.50877129824562,49.9325861213483,12.0449427910112,35.3258411325843,2.69662995505618,644.554610869297,4,1
"sab1","Charleston-North Charleston-Summerville, SC",450144000219,"North Charleston Elementary School",4501440,"Charleston 01",450117000169,"Hanahan Middle School",4501170,"Berkeley 01",3320,843.0000059,1532.0000106,867.0000111,12.0000131,4178,2385.0000707,767.0000144,806.9999855,82.0000254,618.798015738193,1,"3320843.00000591532.0000106867.000011112.000013141782385.0000707767.0000144806.999985582.0000254","boundary_936",46.1445786325301,26.1144581656627,25.3915664427711,2.34939675903615,18.3580664049785,19.3154615964576,57.0847312278602,5.24174077070369,618.798015738193,5,1
"sab1","Charleston-North Charleston-Summerville, SC",450144000224,"Matilda Dunston Elementary School",4501440,"Charleston 01",450117000423,"Hanahan Elementary School",4501170,"Berkeley 01",2614,626.0000115,1274.0000095,657.0000088,8.000021,2701,1553.0000455,387.9999769,648.0000057,42.0000074,426.145673014887,1,"2614626.00001151274.0000095657.00000888.00002127011553.0000455387.9999769648.000005742.0000074","boundary_721",48.737567310635,25.1338947513389,23.9479728959449,2.1805650420811,14.3650491262495,23.9911146131063,57.4972249352092,4.14661132543503,426.145673014887,6,1
"sab1","Charleston-North Charleston-Summerville, SC",450144000206,"Hunley Park Elementary School",4501440,"Charleston 01",450144001167,"Drayton Hall Elementary School",4501440,"Charleston 01",3470,1528.9999463,1401.0000606,365.9999754,69.0000119,364,343.000019,10.999989,5.999995,1,407.106846679584,0,"34701528.99994631401.0000606365.999975469.0000119364343.00001910.9999895.9999951","boundary_978",40.3746415158501,10.5475497233429,44.0633990288184,5.01440973198848,3.021975,1.64835027472527,94.2307744505494,1.09890027472528,407.106846679584,7,1
"sab1","Charleston-North Charleston-Summerville, SC",450144000228,"James Simons Elementary School",4501440,"Charleston 01",450144000210,"Memminger Elementary School",4501440,"Charleston 01",3627,1593.0000103,1857.0000142,64.0000036,34.9999899,4402,3172.9999663,950.0000015,88.0000139,108.9999969,220.916217959707,0,"36271593.00001031857.000014264.000003634.999989944023172.9999663950.000001588.0000139108.9999969","boundary_1015",51.1993386876206,1.76454379928315,43.92059581748,3.11552169561621,21.5810995343026,1.99909163789187,72.0808715651976,4.3389372626079,220.916217959707,8,1
"sab1","Charleston-North Charleston-Summerville, SC",450201001568,"Joseph R. Pye Elementary School",4502010,"Dorchester 02",450144000227,"Pepperhill Elementary School",4501440,"Charleston 01",1241,956.999974,142.0000259,83.999969,37.0000211,412,108.000016,256.9999752,36.0000024,8.9999904,154.516997505168,1,"1241956.999974142.000025983.99996937.0000211412108.000016256.999975236.00000248.9999904","boundary_145",11.442387260274,6.76873239323127,77.1152275584206,4.67365278807414,62.3786347572815,8.73786466019417,26.2135961165049,2.66990446601942,154.516997505168,9,1
"sab2","Charleston, WV",540060000352,"John Adams Middle School",5400600,"KANAWHA COUNTY SCHOOLS",540060001476,"Mary C. Snow West Side Elementary School",5400600,"KANAWHA COUNTY SCHOOLS",1617,1327.9999966,180.0000015,16.0000193,38.9999999,2220,989.0000044,1026.0000116,37.999997,28.9999962,203.179035007921,0,"16171327.9999966180.000001516.000019338.99999992220989.00000441026.000011637.99999728.9999962","boundary_334",11.1317255102041,0.989487897340755,82.1273962028448,5.75139038961038,46.2162167387387,1.71171157657658,44.5495497477477,7.52252193693693,203.179035007921,1,1
"sab1","Charleston, WV",540060001476,"Mary C. Snow West Side Elementary School",5400600,"KANAWHA COUNTY SCHOOLS",540060000464,"Weberwood Elementary School",5400600,"KANAWHA COUNTY SCHOOLS",2207,987.0000038,1017.0000115,37.999997,26.9999956,1414,1139.9999999,177.0000009,12.0000185,36.0000017,153.77510312774,0,"2207987.00000381017.000011537.99999726.999995614141139.9999999177.000000912.000018536.0000017","boundary_573",46.0806529904848,1.72179415496149,44.7213413593113,7.47621149524241,12.5176804031117,0.848657602545969,80.6223479420085,6.01131405233382,153.77510312774,2,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297001279,"Sterling Elementary School",3702970,"Charlotte-Mecklenburg Schools",370297000889,"Smithfield Elementary School",3702970,"Charlotte-Mecklenburg Schools",7040,1406.0000634,3089.9999829,2117.9999637,218.0000677,5739,4762.999973,430.0000146,329.0000181,113.000045,1948.11385012663,0,"70401406.00006343089.99998292117.9999637218.000067757394762.999973430.0000146329.0000181113.000045","boundary_1488",43.8920452116477,30.0852267571023,19.9715918096591,6.05113622159091,7.49259478306325,5.73270636173549,82.9935524133124,3.78114644188884,1948.11385012663,1,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297003420,"Marie G. Davis",3702970,"Charlotte-Mecklenburg Schools",370297001268,"Dilworth Elementary School: Sedgefield Campus",3702970,"Charlotte-Mecklenburg Schools",1079,10.0000009,990.9999897,60.0000176,2.0000004,2127,645.9999966,1055.0000337,327.0000034,50.0000135,544.91649824897,0,"107910.0000009990.999989760.00001762.00000042127645.99999661055.0000337327.000003450.0000135","boundary_53",91.8442993234476,5.56070598702502,0.926784142724745,1.6682105468026,49.6003777009873,15.3737660272685,30.3714149788434,4.6544412929008,544.91649824897,3,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297003420,"Marie G. Davis",3702970,"Charlotte-Mecklenburg Schools",370297003172,"Dilworth Elementary School: Latta Campus",3702970,"Charlotte-Mecklenburg Schools",1079,10.0000009,990.9999897,60.0000176,2.0000004,2127,645.9999966,1055.0000337,327.0000034,50.0000135,515.010756131104,0,"107910.0000009990.999989760.00001762.00000042127645.99999661055.0000337327.000003450.0000135","boundary_53",91.8442993234476,5.56070598702502,0.926784142724745,1.6682105468026,49.6003777009873,15.3737660272685,30.3714149788434,4.6544412929008,544.91649824897,3,0
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297001194,"Barringer Academic Center",3702970,"Charlotte-Mecklenburg Schools",370297001268,"Dilworth Elementary School: Sedgefield Campus",3702970,"Charlotte-Mecklenburg Schools",1391,220.0000118,1083.9999751,33.0000117,10.000006,4132,2126.0000182,1737.0000157,113.0000106,80.0000012,402.753509687653,0,"1391220.00001181083.999975133.000011710.00000641322126.00001821737.0000157113.000010680.0000012","boundary_234",77.9295452983465,2.3723948023005,15.815960589504,3.88209930984902,42.0377544941917,2.73475340271055,51.4520817570184,3.77541034607938,402.753509687653,5,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297001194,"Barringer Academic Center",3702970,"Charlotte-Mecklenburg Schools",370297003172,"Dilworth Elementary School: Latta Campus",3702970,"Charlotte-Mecklenburg Schools",1391,220.0000118,1083.9999751,33.0000117,10.000006,4132,2126.0000182,1737.0000157,113.0000106,80.0000012,353.201932455913,0,"1391220.00001181083.999975133.000011710.00000641322126.00001821737.0000157113.000010680.0000012","boundary_234",77.9295452983465,2.3723948023005,15.815960589504,3.88209930984902,42.0377544941917,2.73475340271055,51.4520817570184,3.77541034607938,402.753509687653,5,0
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297002167,"Merry Oaks International Academy",3702970,"Charlotte-Mecklenburg Schools",370297001271,"Shamrock Gardens Elementary School",3702970,"Charlotte-Mecklenburg Schools",6478,1190.000184,2140.9999183,2410.0000396,582.0000614,2200,1439.9999928,286.000004,385.0000041,49.9999922,352.160337970025,0,"64781190.0001842140.99991832410.0000396582.000061422001439.9999928286.000004385.000004149.9999922","boundary_1427",33.0503229129361,37.202840994134,18.3698700833591,11.3769660095709,13.0000001818182,17.5000001863636,65.4545451272727,4.04545450454546,352.160337970025,6,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297003466,"Villa Heights Elementary School",3702970,"Charlotte-Mecklenburg Schools",370297001215,"Eastover Elementary School",3702970,"Charlotte-Mecklenburg Schools",1136,97.9999994,919.0000059,28.0000073,58.0000103,1683,946.9999952,618.0000066,62.9999932,20.0000018,199.523105882549,0,"113697.9999994919.000005928.000007358.00001031683946.9999952618.000006662.999993220.0000018","boundary_85",80.8978878433099,2.464789375,8.62676051056338,8.01056227112676,36.7201429946524,3.74331510398099,56.2685677480689,3.2679741532977,199.523105882549,7,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370162001107,"Brookside Elementary School",3701620,"Gaston County Schools",370162000717,"Woodhill Elementary School",3701620,"Gaston County Schools",1325,980.9999887,222.000021,83.0000188,11.9999986,2826,1151.9999479,1131.0000057,412.9999611,8.0000725,176.971383792064,0,"1325980.9999887222.00002183.000018811.999998628261151.99994791131.0000057412.99996118.0000725","boundary_194",16.7547185660377,6.26415236226415,74.0377349962264,2.9433940754717,40.0212316242038,14.614294447983,40.7643293665959,4.60014456121726,176.971383792064,8,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297001271,"Shamrock Gardens Elementary School",3702970,"Charlotte-Mecklenburg Schools",370297001198,"Briarwood Elementary School",3702970,"Charlotte-Mecklenburg Schools",1261,452.0000029,545.0000125,211.9999899,38.000001,2836,231.9999551,1318.9999851,1174.9999448,67.9999855,174.761601339477,0,"1261452.0000029545.0000125211.999989938.0000012836231.99995511318.99998511174.999944867.9999855","boundary_154",43.2196679222839,16.8120531245044,35.8445680333069,4.12371091990484,46.5091673166432,41.4315918476728,8.18053438293371,3.87870645275034,174.761601339477,9,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370462002828,"Rocky River Elementary School",3704620,"Union County Public Schools",370462001303,"Walter Bickett Elementary School",3704620,"Union County Public Schools",2475,1484.999971,379.0000156,516.9999878,48.9999891,2507,635.00002,726.9999772,1089.9999843,10.0000035,161.600042756197,0,"24751484.999971379.0000156516.999987848.99998912507635.00002726.99997721089.999984310.0000035","boundary_679",15.3131319434343,20.8888883959596,59.9999988282828,3.79798083232323,28.9988024411647,43.4782602433187,25.3290793777423,2.19385793777423,161.600042756197,10,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370162000708,"Robinson Elementary School",3701620,"Gaston County Schools",370162000695,"Lingerfeldt Elementary School",3701620,"Gaston County Schools",2535,1956.0000602,372.0000025,116.0000091,55.0000342,2341,1175.9999363,783.0000081,292.9999982,42.0000692,134.135718866152,0,"25351956.0000602372.0000025116.000009155.000034223411175.9999363783.0000081292.999998242.0000692","boundary_701",14.6745563116371,4.57593724260355,77.1597656883629,3.58974075739644,33.4472451131995,12.5160187184964,50.2349396112772,3.80179655702692,134.135718866152,11,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370162000717,"Woodhill Elementary School",3701620,"Gaston County Schools",370162000670,"Carr Elementary School",3701620,"Gaston County Schools",1805,568.9999601,1001.9999623,176.999968,2.0000436,168,108.0000015,38.9999984,10.0000006,4.0000005,116.316483764271,0,"1805568.99996011001.9999623176.9999682.0000436168108.000001538.999998410.00000064.0000005","boundary_420",55.5124632853186,9.8060924099723,31.5235434958449,3.15790080886427,23.2142847619048,5.95238130952381,64.2857151785714,6.54761875,116.316483764271,12,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370162000704,"Pinewood Elementary School",3701620,"Gaston County Schools",370297003128,"River Oaks Academy",3702970,"Charlotte-Mecklenburg Schools",370,321.0000011,18.9999994,7.0000128,15.0000028,632,247.0000003,261.0000037,73.9999998,17.0000038,109.960560332555,1,"370321.000001118.99999947.000012815.0000028632247.0000003261.000003773.999999817.0000038","boundary_1040",5.13513497297297,1.89189535135135,86.7567570540541,6.21621262162161,41.2974689398734,11.7088607278481,39.082278528481,7.91139180379747,109.960560332555,13,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370297003356,"Starmount Acad of Excellence",3702970,"Charlotte-Mecklenburg Schools",370297000889,"Smithfield Elementary School",3702970,"Charlotte-Mecklenburg Schools",601,326.0000044,70.9999985,170.999991,21.9999954,1004,895.9999697,41.0000391,32.9999999,23.000025,95.363550346535,0,"601326.000004470.9999985170.99999121.99999541004895.999969741.000039132.999999923.000025","boundary_1379",11.8136436772047,28.4525775374376,54.2429291846922,5.49084960066557,4.08366923306773,3.28685257968128,89.2430248705179,3.38645331673307,95.363550346535,14,1
"sab1","Charlotte-Gastonia-Rock Hill, NC-SC",370243001041,"Fred L. Wilson Elementary School",3702430,"Kannapolis City Schools",370053002820,"Charles E. Boger Elementary School",3700530,"Cabarrus County Schools",1231,745.0000024,361.0000306,86.9999644,12.0000028,760,689.0000011,40.9999982,18.9999977,6.9999994,55.7694718656877,1,"1231745.0000024361.000030686.999964412.0000028760689.000001140.999998218.99999776.9999994","boundary_133",29.3257539073924,7.0674219658814,60.5199027132413,3.08692141348496,5.39473660526316,2.49999969736842,90.6578948815789,1.44736881578947,55.7694718656877,15,1
"sab3","Chattanooga, TN-GA",470159000626,"Brainerd High School",4701590,"Hamilton County",470159000501,"East Ridge High School",4701590,"Hamilton County",7245,1874.999988,5019.9999716,171.9999489,46.0000736,4618,2975.0000063,1261.0000253,203.0000005,67.9999931,986.080266219982,0,"72451874.9999885019.9999716171.999948946.000073646182975.00000631261.0000253203.000000567.9999931","boundary_1511",69.2891645493444,2.37405036438923,25.8799170186335,2.45686806763285,27.3061937050671,4.39584236682547,64.4218277674318,3.87613616067561,986.080266219982,1,1
"sab1","Chattanooga, TN-GA",470159000762,"Lakeside Academy",4701590,"Hamilton County",470159000506,"Harrison Elementary School",4701590,"Hamilton County",2301,326.0000329,1911.9999915,20.999992,2.0000002,3669,1707.9999062,1736.0000491,120.9999637,37.9999658,318.539933901297,0,"2301326.00003291911.999991520.9999922.000000236691707.99990621736.0000491120.999963737.9999658","boundary_613",83.0943064537158,0.912646327683616,14.1677545806171,1.82529263798347,47.3153461188335,3.29790034614336,46.5521915017716,2.83456203325156,318.539933901297,2,1
"sab1","Chattanooga, TN-GA",470159001103,"East Side Elementary School",4701590,"Hamilton County",470159000500,"East Ridge Elementary School",4701590,"Hamilton County",686,243.0000129,339.0000005,86.9999896,0,2656,1877.0000366,492.0000025,184.0000394,45.9999832,266.90835321596,0,"686243.0000129339.000000586.9999896026561877.0000366492.0000025184.000039445.9999832","boundary_1470",49.4169096938776,12.6822142274052,35.4227424052478,2.47813367346939,18.5240964796687,6.92771232680723,70.6701821009036,3.87800909262049,266.90835321596,3,1
"sab2","Chattanooga, TN-GA",470159001285,"East Lake Academy Of Fine Arts",4701590,"Hamilton County",470159000502,"East Ridge Middle School",4701590,"Hamilton County",2472,1141.000012,799.9999965,432.9999718,6.9999958,2365,1878.0000093,242.9999934,168.0000209,32.999999,195.02223573208,0,"24721141.000012799.9999965432.99997186.999995823651878.0000093242.9999934168.000020932.999999","boundary_678",32.3624594053398,17.5161800889968,46.1569584142395,3.96440209142395,10.2748411585624,7.1035949640592,79.4080342198732,3.21352965750528,195.02223573208,4,1
"sab1","Chattanooga, TN-GA",470159000828,"Woodmore Elementary School",4701590,"Hamilton County",470159000500,"East Ridge Elementary School",4701590,"Hamilton County",1842,807.9999899,953.999994,28.9999958,20.0000089,2107,1478.0000091,513.0000184,51.9999899,19.9999963,184.272809437473,0,"1842807.9999899953.99999428.999995820.000008921071478.0000091513.000018451.999989919.9999963","boundary_438",51.7915306188925,1.57437545059718,43.8653631867535,2.76873074375679,24.3474142572378,2.46796345040342,70.1471290507831,3.0374932415757,184.272809437473,5,1
"sab1","Chattanooga, TN-GA",470159000731,"Barger Academy",4701590,"Hamilton County",470159000500,"East Ridge Elementary School",4701590,"Hamilton County",1359,512.0000142,729.9999953,63.000012,30.0000001,1710,1357.999993,230.9999959,66.9999952,14.9999913,176.312562028274,0,"1359512.0000142729.999995363.00001230.000000117101357.999993230.999995966.999995214.9999913","boundary_216",53.7159672774099,4.63576247240618,37.6747618984547,3.97350835172921,13.5087716900585,3.91812837426901,79.4152042690058,3.15789566666668,176.312562028274,6,1
